user_id,item_id
470,1039 1831 476 2646 2980 1223 1030 208 2745 472
471,1337 472 3656 79 452 312 640 1545 3311 802
472,790 2646 1057 2956 3692 2054 1315 1583 3529 1102
473,2564 1560 472 584 3022 2210 1583 2297 3529 2980
474,1039 3529 1223 472 2054 1316 1211 3013 463 1560
475,79 472 1700 3656 1337 452 1086 3600 2862 463
476,472 1560 2402 1315 1337 467 3677 382 2342 3600
477,2862 472 3013 132 3692 618 1223 573 796 1583
478,1039 1223 36 2210 476 3423 3692 208 2067 3059
479,1560 472 2402 2732 1583 3529 3013 1315 169 3022
480,2688 2256 1960 1615 2732 2314 2626 1546 512 1186
481,2646 790 3059 1543 1057 2664 3694 2768 1316 3022
482,3013 3423 1960 640 1615 208 2488 2646 3131 3528
483,2370 1887 3677 2281 528 1371 3365 650 802 1456
484,1583 1831 2297 2646 640 3474 1543 1560 2256 3694
485,3022 2564 1315 3153 1583 1560 1354 1186 1638 2510
486,640 463 2664 3656 2387 2297 1868 1848 1223 232
487,1039 1560 3022 3409 2617 1811 2338 2210 2646 1211
488,472 1337 1868 2402 2862 3600 1223 1543 452 1560
489,2297 2510 2314 3473 1078 543 2342 3332 2331 2602
490,472 1560 3022 3382 1831 1583 463 1223 2297 584
491,3022 1831 476 1039 2210 2603 1211 3694 463 1030
492,3151 2297 2817 132 253 1615 220 2474 3350 3227
493,2402 1560 2342 1887 2068 482 2256 1315 3256 1223
494,2862 1831 2054 3402 2314 1337 1315 398 2370 1956
495,2630 2688 3528 1223 36 3692 463 640 2331 3142
496,1560 1831 3529 640 472 463 3013 584 3022 1543
497,2862 3423 1039 1505 3013 3529 3409 3153 2688 1316
498,1583 1039 1223 1543 2732 2757 2256 1316 2222 2564
499,1583 36 1030 2646 584 1505 3317 3418 2757 2331
500,1583 3013 3423 2732 463 2862 1039 169 1223 2603
501,3022 1583 640 472 1831 584 3529 3409 2980 1223
502,1868 3600 573 3656 3423 472 1638 498 1593 3022
503,472 640 2210 3409 463 2646 3692 2564 1811 94
504,1615 2054 1315 1184 1840 3597 3438 1193 3116 166
505,2067 2630 640 584 1831 2980 1216 3473 2757 3692
506,3529 3022 2297 214 36 1279 3409 1615 2630 3013
507,2862 1316 1223 3529 1560 3022 124 36 3153 1505
508,1583 1831 2745 1211 1030 2630 1960 584 971 3317
509,1560 472 467 3677 1315 2402 512 1337 1668 2068
510,1831 183 398 2602 2194 1337 3238 3529 2297 1491
511,472 640 463 3000 3656 528 1216 1831 3262 3371
512,2297 3694 463 476 2366 2646 2331 3528 2501 944
513,3022 1583 2297 2732 2980 3529 1039 169 2646 2688
514,1039 2297 2314 2646 1543 3692 2256 2327 989 1615
515,2402 1560 989 1956 183 3013 132 36 1456 1781
516,3529 2646 2210 640 1039 1316 36 1211 2732 2256
517,1543 1223 2862 472 3013 1560 124 1583 1315 1316
518,584 1039 2626 2468 1211 16 3408 2768 3473 1007
519,472 3013 124 2402 3409 3153 3600 1831 2564 640
520,3022 463 2210 472 2630 208 1316 2603 1543 1811
521,3692 2564 2646 1615 3059 2768 472 1030 1811 2067
522,1831 3529 476 2980 1746 2222 563 3046 1099 3660
523,3022 1186 779 472 236 1583 184 1543 3692 1505
524,3022 1583 2688 2630 2510 2067 2314 2626 2757 543
525,472 452 1337 1086 584 2653 640 2402 2980 1811
526,2402 467 1337 989 1887 2342 2774 482 3600 2370
527,467 2402 989 2256 1633 3365 3677 120 3205 482
528,1039 2862 618 3423 472 779 1583 3151 2784 2817
529,1583 3013 3423 3022 1223 36 3694 2067 476 3151
530,584 1831 1186 2626 1811 2603 640 2210 2335 2630
531,36 1638 1583 618 236 1039 2862 796 2470 3423
532,36 2646 3153 1615 618 584 3317 1560 1859 2980
533,1583 3022 2210 2297 640 2314 2688 2980 2732 2757
534,232 1086 3600 1337 472 802 1868 1545 2402 2653
535,1831 2646 208 472 293 1223 1543 1746 169 1316
536,2402 1371 3677 1887 2068 3365 3256 2342 3415 512
537,1223 3409 1560 1811 2564 640 463 1831 3402 2528
538,1039 779 3692 2732 1638 741 2510 618 401 3418
539,1279 3013 1186 796 779 3022 132 2817 1354 2931
540,1223 2603 2067 36 512 3694 2256 2784 2688 1316
541,3022 640 3677 2646 1211 476 2630 2757 463 3694
542,1811 204 3227 59 3338 1583 1711 663 1039 2646
543,1560 467 2402 246 1315 989 3600 1337 2370 482
544,472 1560 246 2402 989 1887 1315 1337 183 2370
545,1831 36 1811 3692 790 476 1615 3013 1376 463
546,2564 640 1560 3022 2862 476 208 169 1811 2256
547,1316 2862 1543 1831 1354 3151 3409 2564 2297 640
548,1831 463 584 1211 2314 1543 2688 790 2054 3317
549,476 1039 208 2210 2054 1223 2646 2222 1337 3474
550,1811 2402 1887 2281 3402 1615 883 3677 1543 863
551,2664 1376 3670 3656 1638 1184 528 1848 2054 3529
552,1039 472 3013 796 3692 3424 2466 1223 741 2165
553,1583 472 3529 3153 1039 3423 3013 1505 1316 3409
554,472 401 36 1638 3692 2466 3638 2646 3131 1859
555,3022 640 2210 2688 2732 1337 2564 3529 2370 2256
556,1583 2732 2646 2256 1211 1057 472 2664 3694 2862
557,3409 3022 1505 3272 640 1223 2862 1039 472 1615
558,1543 3013 3409 2402 124 3423 3022 1315 1831 36
559,472 3311 584 232 802 463 3600 640 2980 528
560,3022 1831 3013 2732 2564 169 2862 2256 584 3409
561,472 1223 640 124 1315 3409 463 3153 2564 1560
562,3529 1223 208 169 944 2688 293 2314 1560 2470
563,3529 863 1916 1211 2370 1746 36 2664 398 188
564,1615 1057 1279 1840 406 472 2165 3350 220 253
565,779 573 132 1543 1223 1997 3424 2676 1583 1205
566,472 2402 640 3350 3153 2617 2314 36 2980 2256
567,1583 2606 2297 1039 1912 2603 2732 36 3280 640
568,3022 2210 2757 1956 1316 331 119 3692 3534 3013
569,3153 463 3402 584 69 2862 2076 1950 2980 2297
570,2862 1560 3022 1831 2732 1505 640 476 2603 2688
571,2745 487 331 2626 472 3418 989 3409 1337 463
572,2862 3423 3409 3013 1543 1223 3151 1354 1039 2931
573,1811 2732 2980 2256 2603 2210 2956 1070 1546 663
574,1354 2256 1913 601 2127 2470 853 1197 1216 3349
575,779 36 1186 3409 618 93 796 2784 1315 1543
576,1583 2646 2297 1831 2732 169 472 640 3529 1956
577,1039 1831 1505 463 1211 1548 3153 772 732 2128
578,640 2630 1746 1211 2603 2732 2186 1223 3013 2194
579,3022 1831 584 3694 2980 2757 476 3529 2603 2630
580,472 1560 1583 1831 1315 1371 2297 2646 2774 1475
581,1583 1039 922 3153 772 1831 1186 640 1560 132
582,3656 1337 1868 2862 3409 3529 1700 1543 1560 3406
583,1560 989 246 1887 382 1633 3677 2370 1371 3133
584,1811 3067 3327 2370 3448 246 2281 3677 3529 1560
585,1583 1039 640 476 3529 3694 208 1211 2630 2603
586,2402 3365 989 1337 527 1668 482 2342 3205 1633
587,3022 1583 1505 2297 2501 1912 3013 472 3423 2732
588,2342 543 3215 331 3238 1248 2194 3048 2633 649
589,3529 3694 1211 208 2626 1223 169 2732 2194 293
590,2646 3142 472 3692 3418 1376 1057 401 2673 922
591,1039 2603 1316 2862 2210 36 472 3692 3013 2745
592,1560 472 3409 1223 1615 3529 584 1543 124 530
593,640 1543 1560 2630 3694 1211 2617 989 3409 246
594,3013 1583 3022 2862 2564 2297 1560 1811 3409 463
595,2757 2768 293 640 2210 2603 208 2250 2630 3694
596,472 1560 989 3677 1315 482 1633 512 1668 382
597,3022 1583 1039 2862 472 3227 1240 1711 3423 204
598,1039 2688 2862 1583 1505 3424 640 2210 2732 3529
599,3022 1831 2603 640 2510 2067 2980 2314 584 3473
600,1831 3529 2646 2745 2626 1505 2331 1960 2366 3317
601,3529 3022 476 3153 2862 1211 2646 2314 1960 3272
602,3022 1583 36 1223 2862 2297 3423 3013 2603 3269
603,1831 463 1956 2129 2757 398 3046 3463 3358 1304
604,2646 1186 463 1831 36 640 3418 472 1279 2210
605,2603 1211 2862 584 3418 2557 2470 401 1638 1859
606,246 989 1337 3677 2402 382 2370 512 1371 3600
607,3022 1543 2564 640 463 2630 476 208 2646 2757
608,1223 3529 3694 476 2646 2757 1960 293 3272 94
609,1811 1315 2402 3402 3448 3390 883 2224 3677 1887
610,1057 2646 2327 790 1912 863 1083 2528 2664 3105
611,1279 618 2862 3409 472 3013 3151 1354 1505 3423
612,3022 2297 1039 2862 1811 3529 1211 1543 1223 640
613,472 2862 36 1039 1543 2054 2732 1315 2784 3423
614,640 584 1638 1858 1376 2387 528 1216 3262 1375
615,1543 1560 1223 1615 2402 2564 2054 1831 3350 1337
616,3013 1223 1543 2564 1315 1583 1039 3529 2402 36
617,1583 1831 3022 1223 36 2297 463 472 1039 640
618,779 1638 1279 36 796 618 2784 1186 3423 3409
619,1315 2054 3367 1840 1678 2006 472 1655 677 1590
620,1560 472 3418 2402 989 2745 2646 1583 584 2626
621,472 3409 3059 3694 1223 1505 1376 208 2757 2688
622,1831 2980 1746 3238 2129 2175 398 3441 2194 3036
623,476 1543 1223 1560 1831 1583 640 1315 2054 208
624,467 2402 1315 1337 2370 2256 382 3256 1371 1887
625,3022 1223 472 2297 463 2630 1186 640 1831 3153
626,3529 2980 463 293 472 3013 2862 398 2222 785
627,573 1039 236 2165 3692 3423 1316 2931 2466 2230
628,640 1560 2210 3529 1316 36 2630 169 2646 1543
629,3022 640 584 476 208 2603 3317 2757 1045 169
630,2210 3409 2297 2732 1211 2606 1811 1638 2510 3473
631,467 1560 2370 2256 1887 482 1337 2774 3119 186
632,1583 2297 2210 2603 1039 463 2630 1223 2646 2745
633,1638 1279 618 3022 3409 573 472 2297 36 3013
634,2210 2732 1039 2468 463 476 1491 2626 2646 3349
635,1039 3022 1831 1211 1811 2646 3013 2054 2630 208
636,1831 293 3238 2338 2222 3046 1490 2129 2186 2194
637,2054 3438 1840 530 166 406 3669 1746 1811 472
638,2297 36 2732 169 1548 1211 3473 463 1078 2931
639,640 1211 1811 2603 2335 3692 2745 2468 2626 2757
640,1583 3022 136 36 2603 3529 2626 2210 584 2128
641,1223 2732 3153 472 476 2054 2862 1057 94 3402
642,1376 640 463 2980 1337 3656 1086 312 2664 2338
643,1543 3529 3013 1316 1560 2402 3409 463 69 1887
644,2297 3059 584 2862 2402 790 1001 2980 2054 1354
645,472 1560 989 467 246 2256 3677 1887 2402 2068
646,3529 2210 640 2745 1279 2630 214 2757 2862 584
647,1186 1811 1223 3022 2119 2297 2054 3227 1070 1039
648,1039 1831 1583 2297 3529 3022 2210 1211 3694 463
649,1583 1039 640 3022 2646 3529 1223 463 1543 3059
650,3000 3656 1300 528 2541 1848 3311 3670 1936 312
651,3013 3022 1039 2210 1809 2980 1316 3694 2862 2129
652,1039 1583 208 472 463 1615 2054 2646 169 512
653,36 2673 1376 2745 2510 1505 472 1525 3534 1328
654,1316 2210 2630 208 3409 2757 2338 989 863 3402
655,3013 1039 1543 2054 3409 2646 1592 2564 2956 3269
656,452 3600 472 312 3656 2185 810 2363 3529 232
657,2402 183 1337 120 246 382 2256 802 1315 487
658,463 2664 2387 1638 528 1300 3656 2653 1375 3371
659,2564 36 2646 476 2732 2297 3059 2630 2314 2534
660,1543 3529 2732 1615 1583 1223 3013 1039 1316 2297
661,3409 3022 2564 1583 2297 3529 472 3382 3153 1316
662,3529 2603 3694 2297 640 1030 2366 2646 584 2757
663,1279 36 618 3022 1583 3151 1186 3423 3013 796
664,472 2862 94 463 487 1615 584 2402 3350 2980
665,2980 584 2186 2194 2222 3463 3528 785 2366 3411
666,1039 1583 2646 3529 463 2210 2603 2745 3418 476
667,1543 472 1223 1560 1811 3529 1039 1316 1315 3013
668,1315 3557 1186 2054 1638 253 2646 2297 1583 3022
669,1811 863 3448 2980 361 2370 3474 2281 2528 1184
670,1223 1583 2862 1316 3013 2564 640 1039 1560 2297
671,2862 2564 36 1543 3022 3153 3529 2402 1354 2510
672,1039 3022 1583 2297 463 2603 2210 2980 476 2630
673,640 2297 2630 2784 2510 2067 169 3473 1855 2314
674,1039 3022 36 1831 3694 2297 1543 1316 1211 2646
675,2732 1615 2603 3692 3059 1811 2757 3327 3402 2327
676,2688 3022 169 1831 2603 640 2510 2626 2331 2067
677,472 1337 3656 640 463 1086 3262 2980 2664 1848
678,1811 472 1831 3529 2980 1583 640 3677 1543 584
679,1831 3529 2757 214 2980 1960 944 2646 2501 2250
680,2210 1211 2646 463 2626 208 472 398 2732 944
681,1583 2784 2067 2297 2314 2626 169 3049 2342 183
682,1279 1638 3022 2784 618 472 779 3423 1505 3153
683,1583 3022 1615 640 2210 2297 2256 3059 1211 1811
684,1223 3022 3151 1505 3529 779 1354 132 1316 3424
685,1223 2862 2402 3409 3153 1315 1560 124 1475 2528
686,3022 36 1831 2862 1560 618 1505 2784 3153 2757
687,1583 472 2646 1039 1831 1560 2732 3409 463 1615
688,3022 1039 3423 3013 1186 1560 2732 169 1638 922
689,1831 3529 2646 2980 2342 971 2501 1568 2250 2817
690,476 2297 3694 1030 2757 2603 2630 1746 36 2129
691,1039 472 3153 3692 1186 3142 3529 2210 922 2603
692,1831 1560 2210 1583 3022 3013 3409 36 2297 3692
693,2862 3529 3409 2265 1560 138 120 1315 1668 2564
694,472 1858 3000 3335 528 3656 1216 1300 1848 2541
695,2646 2980 2297 1376 863 1583 790 2308 1057 2673
696,1831 2688 2630 169 2067 2980 3473 584 2342 2602
697,2862 2210 3692 1316 169 1354 1711 772 1560 1638
698,3423 472 1223 1505 1583 3013 1279 1316 3151 3529
699,3013 1223 1039 618 1543 3423 1638 1583 2817 779
700,472 2256 246 3677 2370 3256 1887 3365 1371 1781
701,2256 1354 3382 1583 1039 2297 2210 1913 1831 2630
702,1223 3529 1316 1831 476 3153 2564 640 1337 1615
703,3022 1583 640 2732 2210 1831 2510 1505 463 2757
704,2210 2602 584 2331 1855 2757 3049 1546 119 774
705,1223 1316 1560 2980 989 1315 94 1831 1615 3409
706,1354 3382 3066 2840 1913 2127 569 3349 1216 868
707,3423 1831 1505 463 2054 3272 3059 2664 2688 169
708,3013 2617 472 3022 2862 1583 2169 2297 1039 3529
709,640 2732 2067 2784 3473 2626 2314 1855 2757 584
710,2466 3409 1638 472 2817 36 2862 1186 3013 2297
711,2862 1543 36 3013 3409 1279 741 1186 3529 3022
712,476 640 2297 208 1211 463 2331 584 944 1223
713,3059 2054 1376 1583 3142 3022 1811 922 2470 1223
714,1583 3409 1039 3131 2784 2502 3423 3402 3013 1831
715,2210 169 2314 2980 543 584 3049 1039 3332 2757
716,1543 2210 1223 472 1039 640 1560 2862 169 2402
717,1583 2297 1240 2732 3677 463 2528 1956 1211 472
718,3529 1831 36 3013 1186 2745 2331 331 2510 2314
719,246 989 467 2342 2370 1887 3365 1315 1337 482
720,3059 863 1615 2646 472 790 3474 2956 361 2370
721,472 1086 3600 79 802 584 1272 174 528 1037
722,1831 640 2210 463 2757 3694 2630 2510 2745 584
723,472 463 584 1376 2387 3000 1300 3656 3262 3335
724,1337 1315 1371 382 1781 3133 183 1052 528 3415
725,1831 2564 2732 208 1376 3692 2327 3046 1001 1809
726,1039 208 1960 3317 584 109 2331 3262 2626 3528
727,640 3694 2603 208 476 2980 2646 82 944 214
728,2402 3013 3692 2732 1583 1831 1039 36 3059 922
729,1223 2862 3153 3409 3529 124 1831 2054 3272 1811
730,3022 2732 1811 472 2402 2054 3529 1831 36 1376
731,1543 472 3013 3409 3529 1811 1223 2402 640 2054
732,3022 2210 2603 2297 476 1831 3418 82 2630 2366
733,640 2646 2331 989 2128 2617 2129 69 2067 3172
734,2402 1315 1811 863 1615 2528 2980 3390 1316 3448
735,1223 2862 1831 1543 2297 2054 3272 2314 208 1186
736,2564 3153 3022 472 1543 3151 1831 640 618 1560
737,1039 3694 472 584 3529 1912 2606 2342 3272 3023
738,3013 3022 741 1223 1543 3409 618 2784 1583 3269
739,640 1039 463 472 2210 2862 331 208 1746 1956
740,3022 472 3013 1223 36 2862 3409 2054 2646 3692
741,472 2732 1560 3272 2314 1811 3692 2603 1030 863
742,3423 3409 3529 1583 1505 2784 1315 132 3424 573
743,1211 36 2646 1505 2331 1746 1960 2626 82 3418
744,1316 2564 584 1746 463 487 3272 3153 785 2128
745,1560 1039 1223 2862 36 2732 1315 2210 2402 3529
746,1223 2862 124 472 1316 69 3402 463 2128 1590
747,3022 1831 1223 1316 1039 640 472 2210 2297 2862
748,2468 183 2602 2297 3529 3238 563 2210 1039 169
749,2297 1583 1039 584 1831 2745 463 2646 2757 2603
750,1039 640 1223 1279 2646 1211 2626 3694 1543 208
751,3013 1316 3409 1279 1186 2564 1560 3424 2327 772
752,3529 463 293 1560 1490 3238 1316 563 2314 1510
753,3423 3013 1279 1505 1223 472 741 1186 796 3269
754,1831 3151 2646 618 1592 3142 2502 1840 3424 584
755,3022 1583 2732 36 2297 1039 1186 3692 169 640
756,2314 472 2210 1583 2862 1039 463 2732 2646 36
757,3694 1831 2297 2630 2646 1960 584 3528 2626 543
758,584 2784 1078 2602 3473 543 398 2501 212 1491
759,1811 3059 1315 3402 2402 1057 3390 2646 2297 2664
760,3022 1039 3694 2603 36 2630 3534 944 2980 1960
761,3013 3529 1223 472 124 463 3402 69 1560 2265
762,1831 472 1186 2732 3692 3473 1279 401 989 1638
763,2210 1615 3013 944 3463 1956 2564 2314 3005 2129
764,2366 1354 3051 1811 12 1304 1279 3113 2468 3172
765,2402 467 1337 3677 2342 382 246 183 989 2281
766,2862 640 1638 3694 3692 3153 1543 796 401 2732
767,1543 1039 2054 3013 3529 1223 2664 3059 790 2297
768,618 93 36 1279 1583 472 2248 1039 2732 2688
769,1831 1615 2564 2646 3022 208 3409 790 3153 1316
770,569 3382 3349 3022 1401 1781 2908 501 1223 3371
771,36 1583 1039 3423 401 2646 1354 472 2128 1912
772,1315 1316 2297 1039 2646 1543 36 3529 463 169
773,1039 640 2646 476 1186 472 3153 2067 463 3529
774,1316 640 2256 2314 2732 472 1615 1030 1001 398
775,2564 2402 989 3022 2646 2314 707 2617 3272 3694
776,472 3022 1223 3013 1583 1039 3423 2664 2732 2297
777,2210 1505 2603 1543 1560 3013 3694 463 2564 1316
778,1583 3022 3692 1831 1543 472 1711 944 463 3013
779,584 1543 2980 3692 3272 2327 293 169 2664 3534
780,1831 1560 2402 3677 640 1337 3022 1086 1543 463
781,1560 989 2256 246 467 1337 120 3677 1887 2370
782,3153 3409 2646 2297 2630 1211 94 584 944 2387
783,1543 3013 1223 3409 1831 2370 463 2281 246 3153
784,1543 1223 1560 3529 476 1811 1315 463 398 1956
785,472 1560 1337 1223 3529 2862 246 1315 2370 1831
786,472 1560 3677 1337 2402 2342 2370 1583 3133 183
787,989 1371 2774 1315 2068 3677 3415 1633 3256 183
788,1831 3022 640 1583 208 1956 2757 1211 3327 2210
789,989 922 1592 3382 1376 2980 2956 863 1354 2470
790,3013 1316 1560 3529 124 2054 1831 463 640 476
791,2603 36 169 3013 3409 1831 463 2067 3529 2557
792,1868 472 1337 1086 3600 452 640 1545 463 2980
793,3013 1223 1316 36 472 3529 1560 1543 1831 3272
794,3423 472 796 1186 3409 1638 3013 618 1543 3151
795,1560 2256 1315 989 467 1887 482 2774 2068 2370
796,2564 3350 1583 487 1039 3022 2297 3694 2402 3238
797,463 3000 2387 160 1300 3262 1216 1868 3335 1375
798,3013 36 1039 1505 1560 1583 1831 2210 3151 476
799,1583 1039 2402 707 2297 2980 989 3694 2210 2175
800,2297 1315 2732 2054 1615 2256 1840 1240 472 3668
801,779 1316 3424 472 1505 3529 3151 618 2862 2564
802,2664 584 3000 2980 3656 160 3262 1848 1375 2541
803,472 246 989 2370 1887 2774 1422 183 3365 3256
804,472 2402 2054 1371 1887 2956 1057 1376 2297 1341
805,2862 1543 3423 3013 1316 3529 3022 3409 2402 1583
806,3692 3013 1279 1039 2564 1186 2862 1354 3424 2732
807,472 204 2636 3677 3022 2054 1223 2732 640 1543
808,1583 2603 2297 2630 476 1211 463 2980 1223 36
809,1223 1543 1560 476 3153 1186 3409 208 2054 2768
810,3013 1543 1223 3423 2564 3529 618 3022 1583 1186
811,1560 3529 463 3153 3327 2054 3441 3482 989 3272
812,3013 1543 2862 124 3153 3529 2265 1590 707 2474
813,3059 2054 1316 3013 2956 2745 472 2688 1960 2128
814,1811 2297 640 2980 584 1831 2210 2603 2646 2256
815,1543 3529 1223 476 2256 1039 463 2297 989 790
816,1316 1543 2297 1615 476 2256 3153 3528 3423 2054
817,2784 618 772 779 1039 472 3153 401 236 573
818,640 2186 3036 650 1304 3005 755 3022 563 472
819,472 584 463 2980 2387 1376 528 1848 1216 3262
820,1543 1315 3013 3529 1316 2402 3409 3153 2054 1560
821,3013 463 476 36 2617 2314 2630 2327 3367 2128
822,472 2370 2402 2342 3256 989 2256 2376 1560 1887
823,36 1615 2297 463 2757 707 2366 3142 3423 3402
824,472 2342 1376 2732 772 467 1560 69 1583 2636
825,1223 2862 472 1316 3529 3022 3409 1583 1505 1831
826,3110 1300 1216 1699 3022 3349 1166 2541 868 1583
827,1315 989 2774 1337 2342 3365 2068 3677 1456 1470
828,3013 463 3423 1223 1583 1186 1376 3153 1039 1279
829,1316 3013 1223 989 3529 640 2564 1337 3022 1583
830,1039 2732 1376 3529 1831 1211 3409 2862 3153 2314
831,1316 3153 132 2510 2054 523 3131 2630 124 2673
832,1583 2297 3677 1831 3298 2365 2732 204 2119 169
833,2297 3022 2646 1831 3298 2603 2510 3000 1039 640
834,3046 331 1956 2194 1811 2250 1490 1546 2342 3692
835,640 2603 2732 2688 2630 2510 2757 2980 3053 2314
836,3022 1831 1543 208 2054 2980 863 2603 169 3409
837,1186 2646 640 512 2636 2210 2468 463 2603 476
838,3423 3151 36 1543 3269 3022 741 2664 3668 1223
839,2564 472 2862 2688 1030 3272 2757 3142 1337 2745
840,3022 3529 1831 1354 569 1913 2757 1211 2980 3349
841,2688 2297 2980 2626 1855 543 2331 3049 3332 2757
842,1560 1316 2402 3409 3153 2732 1831 640 1583 1039
843,2054 863 3448 37 3474 508 2636 3205 2306 361
844,472 1337 2402 1376 2646 2732 3142 2673 3529 1057
845,1543 1316 36 1039 3409 463 1831 2564 124 3151
846,1316 2862 3692 2564 476 1057 2956 2402 3528 1811
847,463 2664 2980 1858 2387 1638 3656 3335 1300 3262
848,3022 1583 1887 3529 989 1831 2370 1039 640 3153
849,1279 36 2862 2510 2603 1186 472 2297 2688 1505
850,2862 1186 36 1223 1039 1583 3529 3423 1638 3013
851,2603 3022 3382 2256 1583 3159 3066 3110 2541 3349
852,246 2402 1560 2370 2256 989 2068 2342 3133 1887
853,472 2256 2402 246 3677 3600 1337 2068 2774 1422
854,2862 36 1543 796 3409 1186 741 618 3022 3269
855,1583 2297 1039 640 3022 1615 2630 2054 3529 584
856,1223 3151 3409 169 3668 3692 2784 2067 618 2709
857,2297 2630 183 169 2980 584 2510 2342 2067 1315
858,2630 208 476 2603 2626 3694 2745 1546 2331 2342
859,3529 2980 640 584 1831 1560 2757 1223 472 2129
860,1615 1831 463 472 3402 476 3013 1746 124 1543
861,618 1638 498 236 779 2466 1039 3653 1315 36
862,124 640 476 1831 2862 1615 3402 2314 3272 331
863,3529 36 1583 1615 640 2370 1811 2314 1337 2732
864,1315 3013 1560 1583 1223 3022 1543 3409 1811 2862
865,3022 640 3529 1560 584 1223 476 1811 2862 1316
866,1831 2297 2757 476 1211 208 1811 2331 2054 2673
867,472 1583 3013 3022 3153 1505 1560 3692 3529 2297
868,2688 2210 2732 1831 2297 3013 2862 3409 2745 3418
869,1223 1560 3013 1583 472 1315 1615 2564 1592 3409
870,1039 3013 2564 1831 2210 3131 796 3418 3694 2646
871,1831 584 2603 2402 1615 2630 1211 1316 476 2564
872,3013 1279 1186 3409 1223 3022 3269 2402 1039 3153
873,1543 3529 472 2862 476 2297 2980 1211 293 36
874,3022 2626 3694 2331 476 119 208 1078 944 1030
875,2636 1315 472 1227 640 463 1560 3529 2862 3448
876,2564 640 2210 1560 3142 3694 1831 3022 3423 36
